Date,Customer_ID,Category,Region,Device,Funnel_Stage,Stage_Order,Revenue,Order_Flag
2023-01-30,C03684,Accessories,UK,Mobile,View,2,0,0
2024-03-23,C01794,Mobile,US,Desktop,Add to Cart,3,0,0
2023-08-13,C06102,Audio,US,Desktop,Visit,1,0,0
2024-01-21,C05379,Wearables,India,Mobile,Add to Cart,3,0,0
2024-11-19,C05736,Accessories,India,Mobile,Visit,1,0,0
2024-08-30,C01711,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-03-04,C05738,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-06-12,C06255,Mobile,UK,Desktop,View,2,0,0
2023-01-28,C05659,Wearables,EU,Desktop,Visit,1,0,0
2023-05-06,C06079,Wearables,EU,Desktop,Visit,1,0,0
2024-05-13,C03622,Wearables,US,Mobile,Add to Cart,3,0,0
2023-07-06,C00684,Accessories,EU,Mobile,Purchase,5,7908,1
2024-10-15,C07176,Audio,India,Desktop,View,2,0,0
2024-01-07,C00023,Audio,EU,Mobile,Purchase,5,61140,1
2023-05-18,C05766,Wearables,EU,Mobile,Checkout,4,0,0
2023-12-03,C01433,Accessories,UK,Desktop,Checkout,4,0,0
2023-08-02,C06715,Audio,UK,Mobile,Checkout,4,0,0
2023-10-18,C02489,Laptop,UK,Mobile,Visit,1,0,0
2024-07-23,C03130,Audio,US,Mobile,Purchase,5,19501,1
2024-01-06,C01792,Audio,India,Desktop,Checkout,4,0,0
2024-06-13,C06032,Laptop,India,Desktop,Visit,1,0,0
2024-11-22,C01818,Audio,US,Mobile,Visit,1,0,0
2024-10-31,C05455,Mobile,India,Desktop,View,2,0,0
2024-07-02,C07156,Accessories,India,Mobile,Add to Cart,3,0,0
2023-10-23,C04783,Mobile,India,Mobile,Add to Cart,3,0,0
2024-08-13,C03168,Mobile,US,Mobile,View,2,0,0
2024-02-23,C03496,Accessories,India,Desktop,Add to Cart,3,0,0
2024-10-27,C05267,Mobile,EU,Desktop,View,2,0,0
2023-12-27,C04558,Audio,US,Mobile,Checkout,4,0,0
2023-06-07,C04725,Wearables,US,Desktop,Visit,1,0,0
2023-03-16,C00752,Wearables,EU,Mobile,View,2,0,0
2024-01-07,C07596,Mobile,EU,Desktop,View,2,0,0
2024-07-20,C03427,Wearables,EU,Mobile,View,2,0,0
2024-12-18,C00666,Mobile,UK,Mobile,Visit,1,0,0
2024-12-27,C00308,Accessories,India,Mobile,View,2,0,0
2024-06-04,C06565,Laptop,US,Mobile,View,2,0,0
2023-04-16,C01869,Mobile,US,Desktop,View,2,0,0
2024-01-02,C00303,Laptop,UK,Mobile,View,2,0,0
2024-02-06,C00712,Audio,India,Desktop,Purchase,5,20179,1
2023-04-13,C00526,Accessories,India,Mobile,Checkout,4,0,0
2023-11-21,C07322,Wearables,US,Desktop,Add to Cart,3,0,0
2024-01-08,C04143,Mobile,India,Desktop,Visit,1,0,0
2023-12-04,C00760,Mobile,EU,Mobile,View,2,0,0
2023-02-02,C04702,Audio,India,Desktop,Visit,1,0,0
2023-04-18,C02547,Accessories,India,Mobile,Visit,1,0,0
2024-02-26,C07912,Laptop,US,Mobile,Checkout,4,0,0
2023-09-26,C00106,Accessories,US,Desktop,View,2,0,0
2023-03-14,C04836,Audio,EU,Desktop,Visit,1,0,0
2023-06-30,C00907,Laptop,India,Mobile,View,2,0,0
2023-06-01,C06914,Laptop,EU,Desktop,Add to Cart,3,0,0
2024-05-26,C06302,Mobile,India,Desktop,Visit,1,0,0
2023-03-09,C02419,Mobile,India,Desktop,View,2,0,0
2024-01-07,C04888,Accessories,EU,Desktop,View,2,0,0
2023-12-14,C06140,Laptop,US,Desktop,Add to Cart,3,0,0
2024-12-09,C06389,Mobile,UK,Mobile,Visit,1,0,0
2023-02-01,C03666,Laptop,India,Desktop,View,2,0,0
2024-09-11,C05655,Laptop,EU,Desktop,Add to Cart,3,0,0
2023-03-20,C06261,Wearables,UK,Desktop,Checkout,4,0,0
2023-09-16,C00070,Mobile,India,Mobile,Purchase,5,47881,1
2024-05-11,C02926,Mobile,India,Desktop,View,2,0,0
2023-06-24,C04082,Mobile,India,Mobile,Visit,1,0,0
2024-01-02,C01099,Wearables,UK,Mobile,Visit,1,0,0
2023-01-15,C00135,Audio,EU,Mobile,View,2,0,0
2023-02-20,C00737,Wearables,US,Mobile,View,2,0,0
2023-04-17,C07034,Audio,US,Desktop,Visit,1,0,0
2024-12-22,C00138,Accessories,US,Mobile,View,2,0,0
2024-04-13,C01877,Mobile,UK,Mobile,Add to Cart,3,0,0
2023-07-21,C06857,Audio,US,Mobile,View,2,0,0
2023-08-06,C03959,Laptop,India,Mobile,Visit,1,0,0
2023-02-10,C01438,Audio,EU,Mobile,View,2,0,0
2024-01-20,C05552,Audio,India,Desktop,Add to Cart,3,0,0
2024-12-15,C02288,Laptop,UK,Desktop,View,2,0,0
2023-12-02,C06681,Accessories,US,Desktop,Visit,1,0,0
2024-09-02,C00217,Mobile,US,Mobile,View,2,0,0
2024-10-22,C02929,Wearables,UK,Mobile,View,2,0,0
2023-04-15,C07960,Accessories,EU,Mobile,View,2,0,0
2023-07-22,C03084,Wearables,India,Mobile,View,2,0,0
2024-05-24,C07367,Wearables,UK,Desktop,View,2,0,0
2023-04-05,C06651,Accessories,India,Mobile,Add to Cart,3,0,0
2023-06-26,C06562,Audio,India,Desktop,Visit,1,0,0
2023-03-06,C00387,Accessories,India,Desktop,View,2,0,0
2024-07-06,C05254,Wearables,India,Mobile,Visit,1,0,0
2023-08-12,C05435,Accessories,US,Desktop,Visit,1,0,0
2024-08-01,C00923,Laptop,EU,Mobile,View,2,0,0
2024-01-15,C04691,Audio,US,Mobile,Checkout,4,0,0
2023-09-12,C02888,Audio,UK,Desktop,Add to Cart,3,0,0
2023-10-25,C00036,Wearables,UK,Mobile,Visit,1,0,0
2024-08-03,C00829,Audio,US,Mobile,View,2,0,0
2023-06-20,C05863,Wearables,India,Mobile,Checkout,4,0,0
2024-09-04,C01636,Laptop,US,Desktop,Purchase,5,41144,1
2024-10-13,C03538,Wearables,EU,Desktop,Add to Cart,3,0,0
2024-12-18,C04807,Laptop,UK,Desktop,Add to Cart,3,0,0
2023-12-30,C06136,Laptop,India,Desktop,Add to Cart,3,0,0
2023-03-14,C03265,Audio,US,Desktop,Checkout,4,0,0
2023-03-01,C07557,Audio,US,Mobile,Checkout,4,0,0
2024-03-30,C06826,Wearables,India,Desktop,View,2,0,0
2023-12-02,C05262,Wearables,India,Mobile,View,2,0,0
2024-10-29,C06392,Audio,UK,Desktop,Purchase,5,66660,1
2023-05-04,C02369,Wearables,UK,Desktop,Visit,1,0,0
2024-03-30,C05644,Accessories,UK,Mobile,View,2,0,0
2023-01-14,C04819,Wearables,India,Mobile,Checkout,4,0,0
2024-02-20,C03458,Accessories,UK,Mobile,Visit,1,0,0
2023-01-27,C02830,Wearables,US,Desktop,View,2,0,0
2023-02-19,C03395,Accessories,EU,Mobile,View,2,0,0
2023-07-06,C06771,Laptop,UK,Desktop,Checkout,4,0,0
2023-02-26,C03939,Mobile,US,Desktop,Add to Cart,3,0,0
2024-10-28,C01485,Wearables,EU,Desktop,Visit,1,0,0
2023-02-03,C02033,Wearables,US,Mobile,View,2,0,0
2024-06-21,C00323,Laptop,EU,Desktop,Add to Cart,3,0,0
2024-01-06,C07438,Audio,India,Desktop,Visit,1,0,0
2023-03-27,C05026,Audio,US,Desktop,Add to Cart,3,0,0
2023-06-09,C05933,Audio,India,Mobile,Visit,1,0,0
2024-02-29,C01161,Laptop,India,Desktop,Visit,1,0,0
2024-12-12,C05514,Mobile,US,Mobile,Add to Cart,3,0,0
2023-04-16,C02952,Audio,India,Mobile,Visit,1,0,0
2024-01-26,C01693,Audio,US,Desktop,Purchase,5,69577,1
2024-05-26,C06205,Wearables,US,Desktop,Checkout,4,0,0
2023-10-02,C01974,Laptop,UK,Desktop,Add to Cart,3,0,0
2023-10-16,C02983,Laptop,EU,Mobile,Visit,1,0,0
2023-09-15,C03070,Accessories,US,Desktop,Add to Cart,3,0,0
2023-08-08,C01825,Wearables,US,Desktop,View,2,0,0
2024-06-10,C02967,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-06-16,C06472,Accessories,India,Mobile,Add to Cart,3,0,0
2023-02-28,C02943,Mobile,India,Desktop,Visit,1,0,0
2023-12-26,C02216,Audio,India,Desktop,Checkout,4,0,0
2024-08-16,C02406,Laptop,India,Mobile,Visit,1,0,0
2024-09-21,C05655,Accessories,India,Desktop,Visit,1,0,0
2023-04-23,C03131,Wearables,US,Desktop,Visit,1,0,0
2023-10-03,C07602,Laptop,UK,Mobile,View,2,0,0
2023-09-14,C02916,Audio,UK,Mobile,Visit,1,0,0
2023-11-25,C01984,Laptop,UK,Mobile,Visit,1,0,0
2023-08-23,C01848,Mobile,India,Desktop,View,2,0,0
2023-02-20,C00683,Audio,EU,Mobile,Visit,1,0,0
2024-11-08,C06228,Audio,EU,Mobile,Add to Cart,3,0,0
2023-08-09,C02296,Laptop,UK,Desktop,Visit,1,0,0
2024-08-18,C04922,Wearables,US,Desktop,Visit,1,0,0
2023-08-18,C05616,Accessories,India,Mobile,Add to Cart,3,0,0
2023-08-10,C03070,Accessories,US,Mobile,Purchase,5,56729,1
2024-10-27,C03968,Accessories,UK,Desktop,View,2,0,0
2023-02-23,C03468,Laptop,EU,Desktop,View,2,0,0
2024-09-22,C00932,Wearables,US,Desktop,Add to Cart,3,0,0
2024-12-10,C03017,Laptop,US,Mobile,Add to Cart,3,0,0
2023-09-30,C02529,Accessories,India,Mobile,View,2,0,0
2023-07-17,C00646,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-05-08,C07456,Accessories,EU,Desktop,Purchase,5,40280,1
2024-08-26,C04289,Wearables,India,Mobile,Checkout,4,0,0
2023-01-09,C05820,Mobile,UK,Desktop,Purchase,5,42854,1
2023-08-15,C06582,Accessories,UK,Mobile,View,2,0,0
2024-07-11,C00500,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-05-14,C04248,Wearables,US,Mobile,Add to Cart,3,0,0
2023-01-16,C00669,Laptop,US,Mobile,Visit,1,0,0
2023-08-03,C05640,Audio,US,Mobile,Add to Cart,3,0,0
2023-04-22,C02317,Audio,EU,Desktop,View,2,0,0
2023-06-06,C04671,Wearables,India,Mobile,Checkout,4,0,0
2024-02-29,C05657,Mobile,UK,Desktop,Visit,1,0,0
2024-03-27,C02039,Laptop,India,Desktop,Visit,1,0,0
2023-11-14,C06301,Accessories,US,Mobile,View,2,0,0
2023-12-26,C06331,Laptop,UK,Desktop,Add to Cart,3,0,0
2024-01-11,C00317,Mobile,EU,Mobile,Add to Cart,3,0,0
2023-10-23,C02648,Accessories,India,Mobile,View,2,0,0
2023-07-17,C05757,Wearables,UK,Mobile,Purchase,5,71312,1
2024-07-23,C00987,Wearables,EU,Mobile,Visit,1,0,0
2024-02-02,C05363,Accessories,India,Desktop,Visit,1,0,0
2024-08-12,C05658,Accessories,UK,Mobile,View,2,0,0
2023-08-30,C06228,Wearables,India,Desktop,Visit,1,0,0
2024-03-04,C04292,Mobile,UK,Mobile,Purchase,5,12877,1
2024-09-02,C07446,Mobile,UK,Mobile,View,2,0,0
2023-01-06,C05255,Wearables,UK,Desktop,View,2,0,0
2023-11-14,C06073,Laptop,UK,Mobile,Add to Cart,3,0,0
2023-07-31,C05950,Mobile,EU,Mobile,View,2,0,0
2023-09-30,C04474,Mobile,US,Mobile,Visit,1,0,0
2023-03-25,C02166,Mobile,US,Mobile,View,2,0,0
2024-09-15,C01938,Audio,US,Mobile,Add to Cart,3,0,0
2024-12-10,C07946,Audio,India,Desktop,Visit,1,0,0
2023-12-26,C03871,Accessories,India,Mobile,Purchase,5,58878,1
2024-01-16,C06170,Mobile,EU,Mobile,Purchase,5,25865,1
2024-06-23,C03767,Audio,UK,Desktop,Purchase,5,9058,1
2023-05-21,C04335,Mobile,UK,Mobile,Visit,1,0,0
2024-05-24,C07277,Mobile,EU,Desktop,Visit,1,0,0
2023-06-22,C05210,Accessories,US,Desktop,Visit,1,0,0
2023-01-20,C00382,Wearables,EU,Desktop,Visit,1,0,0
2024-09-20,C02841,Wearables,US,Mobile,Add to Cart,3,0,0
2024-05-17,C01656,Mobile,UK,Mobile,Visit,1,0,0
2024-07-19,C07860,Accessories,India,Desktop,View,2,0,0
2023-08-15,C05138,Audio,India,Desktop,Add to Cart,3,0,0
2023-04-19,C00664,Laptop,UK,Desktop,Visit,1,0,0
2023-11-16,C00502,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-11-04,C00620,Mobile,EU,Mobile,Visit,1,0,0
2023-03-28,C05775,Wearables,UK,Desktop,Visit,1,0,0
2023-08-16,C01920,Audio,UK,Desktop,Add to Cart,3,0,0
2023-11-06,C06920,Accessories,US,Desktop,Add to Cart,3,0,0
2024-01-14,C03627,Wearables,India,Desktop,Visit,1,0,0
2024-08-05,C00217,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-01-20,C03043,Laptop,US,Mobile,Visit,1,0,0
2023-04-23,C06168,Accessories,US,Desktop,Visit,1,0,0
2023-10-20,C05614,Laptop,US,Desktop,Visit,1,0,0
2023-11-01,C05882,Audio,UK,Mobile,Add to Cart,3,0,0
2023-10-18,C05096,Mobile,UK,Mobile,View,2,0,0
2023-04-15,C06517,Mobile,India,Mobile,Add to Cart,3,0,0
2023-10-18,C02662,Laptop,UK,Mobile,View,2,0,0
2024-04-21,C05589,Audio,EU,Desktop,View,2,0,0
2024-06-04,C07670,Accessories,India,Mobile,Visit,1,0,0
2024-11-07,C05953,Accessories,India,Desktop,Checkout,4,0,0
2023-03-01,C05658,Audio,UK,Desktop,Visit,1,0,0
2023-11-08,C00330,Laptop,UK,Desktop,Visit,1,0,0
2023-04-16,C07322,Laptop,US,Mobile,Add to Cart,3,0,0
2024-09-14,C05954,Mobile,US,Desktop,View,2,0,0
2023-03-30,C00936,Mobile,India,Mobile,Purchase,5,8162,1
2023-09-25,C07950,Audio,US,Desktop,View,2,0,0
2024-08-05,C06561,Accessories,India,Mobile,Purchase,5,54692,1
2023-04-29,C01465,Wearables,EU,Desktop,Add to Cart,3,0,0
2024-03-20,C00423,Laptop,US,Desktop,Purchase,5,64214,1
2024-03-04,C05761,Audio,India,Mobile,Visit,1,0,0
2023-12-17,C02654,Wearables,EU,Desktop,Purchase,5,22435,1
2023-11-02,C07205,Audio,EU,Mobile,View,2,0,0
2024-09-06,C03346,Accessories,US,Mobile,View,2,0,0
2023-07-21,C01182,Wearables,UK,Desktop,Add to Cart,3,0,0
2023-01-23,C01691,Laptop,EU,Desktop,Checkout,4,0,0
2023-03-31,C04796,Audio,US,Mobile,Purchase,5,67957,1
2024-04-15,C03505,Audio,US,Mobile,Checkout,4,0,0
2023-04-03,C04209,Mobile,India,Mobile,View,2,0,0
2023-10-12,C04638,Accessories,US,Mobile,Checkout,4,0,0
2024-11-13,C00941,Audio,US,Desktop,Add to Cart,3,0,0
2023-11-05,C01781,Laptop,India,Desktop,Add to Cart,3,0,0
2024-06-19,C07780,Wearables,India,Mobile,View,2,0,0
2024-01-11,C05653,Mobile,India,Desktop,View,2,0,0
2024-12-14,C03510,Wearables,EU,Mobile,Visit,1,0,0
2024-05-13,C03472,Wearables,India,Mobile,Visit,1,0,0
2024-09-27,C02001,Mobile,EU,Mobile,Visit,1,0,0
2023-05-22,C00018,Audio,UK,Mobile,Add to Cart,3,0,0
2023-02-21,C06306,Accessories,EU,Mobile,Add to Cart,3,0,0
2023-03-11,C07573,Accessories,India,Mobile,Purchase,5,39168,1
2023-09-17,C05580,Wearables,India,Desktop,Purchase,5,29006,1
2024-11-28,C00159,Wearables,UK,Mobile,Purchase,5,35064,1
2024-12-19,C01034,Accessories,India,Desktop,Visit,1,0,0
2023-10-20,C04969,Laptop,India,Desktop,Checkout,4,0,0
2024-01-13,C05882,Laptop,UK,Desktop,Checkout,4,0,0
2023-02-08,C07684,Wearables,US,Desktop,Visit,1,0,0
2023-12-14,C05135,Accessories,UK,Desktop,View,2,0,0
2024-07-31,C00565,Mobile,EU,Mobile,Checkout,4,0,0
2024-06-08,C00699,Audio,EU,Desktop,Visit,1,0,0
2024-12-06,C03127,Mobile,UK,Desktop,Visit,1,0,0
2024-05-20,C06590,Laptop,UK,Desktop,Checkout,4,0,0
2024-01-17,C06058,Laptop,UK,Mobile,Checkout,4,0,0
2024-02-29,C01769,Laptop,EU,Mobile,Visit,1,0,0
2024-03-11,C03228,Wearables,UK,Mobile,Visit,1,0,0
2024-10-06,C00890,Wearables,EU,Mobile,Checkout,4,0,0
2024-12-07,C00391,Mobile,EU,Desktop,Visit,1,0,0
2023-11-18,C06283,Mobile,EU,Mobile,Add to Cart,3,0,0
2024-08-12,C05533,Mobile,US,Mobile,Visit,1,0,0
2023-09-07,C05794,Laptop,India,Desktop,Purchase,5,23294,1
2023-06-29,C07028,Audio,UK,Mobile,Add to Cart,3,0,0
2024-11-19,C02810,Audio,India,Desktop,Purchase,5,9806,1
2023-01-29,C02173,Accessories,India,Mobile,Checkout,4,0,0
2024-05-10,C03700,Accessories,EU,Mobile,View,2,0,0
2024-11-08,C02267,Laptop,India,Desktop,Purchase,5,32619,1
2023-11-22,C04377,Accessories,UK,Desktop,View,2,0,0
2024-10-09,C02488,Audio,UK,Mobile,Visit,1,0,0
2023-07-06,C07920,Wearables,India,Mobile,Checkout,4,0,0
2023-02-24,C06246,Laptop,India,Mobile,Add to Cart,3,0,0
2024-05-28,C03112,Wearables,UK,Mobile,Visit,1,0,0
2024-02-14,C02519,Accessories,India,Mobile,Visit,1,0,0
2023-01-17,C01400,Wearables,UK,Desktop,View,2,0,0
2024-07-24,C05725,Mobile,US,Desktop,Add to Cart,3,0,0
2023-03-29,C01215,Laptop,UK,Mobile,Checkout,4,0,0
2023-08-11,C02482,Laptop,US,Mobile,Purchase,5,36420,1
2023-02-27,C02059,Accessories,US,Mobile,Checkout,4,0,0
2024-12-04,C05820,Audio,India,Desktop,Checkout,4,0,0
2024-07-15,C07872,Wearables,EU,Desktop,View,2,0,0
2024-12-25,C05366,Wearables,EU,Mobile,Visit,1,0,0
2023-08-18,C06276,Wearables,India,Desktop,View,2,0,0
2023-06-03,C06628,Wearables,EU,Desktop,Add to Cart,3,0,0
2023-09-30,C00415,Accessories,India,Desktop,View,2,0,0
2023-02-15,C07498,Wearables,India,Mobile,Visit,1,0,0
2024-03-27,C06966,Mobile,US,Desktop,View,2,0,0
2023-11-02,C03920,Wearables,EU,Desktop,Visit,1,0,0
2024-03-02,C04664,Mobile,EU,Mobile,Purchase,5,63286,1
2023-04-28,C02910,Wearables,UK,Desktop,Visit,1,0,0
2024-11-18,C02403,Audio,India,Mobile,Visit,1,0,0
2024-08-02,C01580,Wearables,US,Desktop,Visit,1,0,0
2023-09-08,C01745,Laptop,US,Desktop,View,2,0,0
2024-02-07,C00261,Wearables,US,Desktop,Checkout,4,0,0
2023-07-19,C05827,Audio,US,Desktop,Visit,1,0,0
2023-05-26,C06736,Wearables,UK,Mobile,Checkout,4,0,0
2023-02-20,C05107,Audio,EU,Desktop,Visit,1,0,0
2024-01-03,C04676,Mobile,EU,Mobile,Add to Cart,3,0,0
2024-11-28,C07817,Accessories,EU,Mobile,Checkout,4,0,0
2023-11-16,C07172,Accessories,US,Mobile,Visit,1,0,0
2023-07-18,C06485,Mobile,EU,Desktop,Visit,1,0,0
2024-03-16,C00970,Wearables,UK,Desktop,View,2,0,0
2023-05-25,C05749,Laptop,US,Desktop,Visit,1,0,0
2023-02-28,C00095,Laptop,India,Desktop,Checkout,4,0,0
2024-12-07,C03793,Audio,US,Desktop,Visit,1,0,0
2023-05-23,C06160,Wearables,UK,Desktop,Visit,1,0,0
2023-08-11,C06119,Audio,India,Desktop,Visit,1,0,0
2023-04-10,C05231,Wearables,EU,Mobile,Add to Cart,3,0,0
2023-01-26,C04082,Wearables,US,Mobile,Checkout,4,0,0
2024-03-07,C04422,Wearables,EU,Mobile,Visit,1,0,0
2024-06-09,C05342,Laptop,India,Desktop,Purchase,5,70354,1
2023-05-02,C07439,Audio,UK,Mobile,Checkout,4,0,0
2024-04-09,C00875,Mobile,India,Desktop,Visit,1,0,0
2023-09-22,C03508,Mobile,EU,Mobile,Add to Cart,3,0,0
2023-01-07,C02719,Accessories,India,Desktop,Purchase,5,14485,1
2024-12-31,C04190,Laptop,EU,Desktop,View,2,0,0
2023-08-08,C05093,Mobile,EU,Mobile,Add to Cart,3,0,0
2024-11-25,C00336,Mobile,EU,Mobile,Visit,1,0,0
2024-01-31,C06956,Audio,US,Mobile,Checkout,4,0,0
2024-04-01,C01525,Accessories,EU,Mobile,Add to Cart,3,0,0
2023-04-18,C00164,Audio,EU,Mobile,View,2,0,0
2024-05-06,C02942,Laptop,US,Mobile,View,2,0,0
2024-09-27,C05506,Audio,US,Mobile,Checkout,4,0,0
2024-11-12,C06556,Wearables,US,Desktop,Visit,1,0,0
2024-04-04,C04464,Audio,EU,Desktop,Visit,1,0,0
2023-01-09,C07464,Laptop,India,Desktop,Visit,1,0,0
2024-01-02,C00319,Accessories,US,Desktop,Visit,1,0,0
2023-05-05,C01279,Audio,EU,Mobile,View,2,0,0
2023-06-11,C01855,Mobile,EU,Desktop,Add to Cart,3,0,0
2023-02-05,C01809,Laptop,EU,Desktop,View,2,0,0
2023-01-04,C06633,Mobile,India,Desktop,Visit,1,0,0
2024-02-17,C06694,Audio,UK,Mobile,Add to Cart,3,0,0
2023-03-28,C02944,Accessories,US,Desktop,View,2,0,0
2024-04-27,C01444,Accessories,India,Desktop,Checkout,4,0,0
2024-08-25,C06048,Audio,EU,Desktop,Checkout,4,0,0
2023-02-27,C03766,Laptop,US,Desktop,Purchase,5,46512,1
2023-05-20,C00187,Wearables,India,Desktop,Add to Cart,3,0,0
2023-06-21,C06169,Audio,US,Mobile,Checkout,4,0,0
2023-09-17,C06286,Audio,India,Mobile,View,2,0,0
2024-05-09,C00428,Accessories,UK,Mobile,Checkout,4,0,0
2023-01-25,C01148,Audio,EU,Mobile,Visit,1,0,0
2023-07-17,C04121,Audio,India,Desktop,Visit,1,0,0
2024-08-01,C01827,Accessories,US,Mobile,Add to Cart,3,0,0
2024-02-27,C04573,Accessories,US,Desktop,Purchase,5,1869,1
2023-04-28,C05583,Laptop,EU,Desktop,Checkout,4,0,0
2023-01-06,C06991,Mobile,US,Desktop,Visit,1,0,0
2023-04-07,C03759,Audio,EU,Desktop,Purchase,5,21069,1
2023-03-13,C05551,Wearables,US,Mobile,Add to Cart,3,0,0
2024-03-07,C05352,Wearables,India,Desktop,Visit,1,0,0
2024-01-15,C01681,Audio,India,Desktop,Visit,1,0,0
2024-07-03,C07513,Audio,EU,Desktop,Add to Cart,3,0,0
2023-02-25,C05143,Accessories,US,Mobile,View,2,0,0
2024-09-06,C06126,Laptop,US,Mobile,Purchase,5,54466,1
2023-04-13,C03808,Laptop,US,Mobile,Checkout,4,0,0
2023-08-04,C00122,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-01-21,C03295,Wearables,UK,Mobile,Checkout,4,0,0
2024-09-18,C00983,Mobile,UK,Mobile,View,2,0,0
2023-07-29,C01254,Wearables,EU,Mobile,View,2,0,0
2023-10-18,C00017,Wearables,India,Desktop,Add to Cart,3,0,0
2024-12-15,C05405,Mobile,UK,Mobile,Checkout,4,0,0
2023-07-07,C04098,Mobile,EU,Mobile,Visit,1,0,0
2023-05-31,C00267,Laptop,UK,Mobile,Checkout,4,0,0
2023-07-10,C05648,Mobile,EU,Desktop,Visit,1,0,0
2024-02-11,C04019,Accessories,India,Desktop,Purchase,5,13512,1
2023-08-02,C01873,Mobile,India,Desktop,Add to Cart,3,0,0
2024-07-07,C05653,Wearables,EU,Desktop,Purchase,5,38774,1
2024-04-22,C00251,Accessories,India,Mobile,View,2,0,0
2023-07-13,C04373,Mobile,US,Mobile,Add to Cart,3,0,0
2023-09-07,C05126,Laptop,EU,Mobile,Add to Cart,3,0,0
2024-08-15,C05934,Laptop,US,Mobile,Add to Cart,3,0,0
2023-02-10,C05357,Wearables,India,Mobile,View,2,0,0
2024-01-05,C03607,Audio,UK,Mobile,Visit,1,0,0
2023-01-20,C01850,Wearables,India,Desktop,Checkout,4,0,0
2023-01-09,C01721,Mobile,UK,Desktop,View,2,0,0
2024-09-27,C06077,Wearables,US,Mobile,Visit,1,0,0
2023-07-22,C02272,Accessories,US,Desktop,Visit,1,0,0
2024-08-12,C03623,Wearables,India,Desktop,Add to Cart,3,0,0
2024-12-22,C00941,Laptop,UK,Desktop,Visit,1,0,0
2023-01-18,C07654,Accessories,India,Mobile,Add to Cart,3,0,0
2023-11-15,C03485,Laptop,EU,Mobile,Visit,1,0,0
2024-12-12,C05151,Wearables,EU,Desktop,Add to Cart,3,0,0
2023-10-09,C00473,Mobile,India,Mobile,Visit,1,0,0
2024-04-20,C00514,Wearables,US,Mobile,Checkout,4,0,0
2023-09-09,C05462,Accessories,UK,Desktop,View,2,0,0
2023-12-06,C02213,Laptop,India,Desktop,Add to Cart,3,0,0
2024-04-06,C00300,Wearables,India,Desktop,View,2,0,0
2024-09-22,C07119,Mobile,US,Desktop,Purchase,5,70834,1
2024-02-05,C02502,Mobile,UK,Mobile,View,2,0,0
2024-01-06,C02687,Audio,US,Desktop,Checkout,4,0,0
2023-10-09,C03903,Mobile,UK,Mobile,Purchase,5,17094,1
2024-01-25,C03962,Wearables,US,Mobile,Add to Cart,3,0,0
2023-12-03,C02529,Mobile,EU,Mobile,Visit,1,0,0
2023-12-11,C02123,Mobile,US,Mobile,Checkout,4,0,0
2024-06-02,C02357,Accessories,UK,Mobile,Checkout,4,0,0
2023-09-30,C04172,Mobile,India,Mobile,Visit,1,0,0
2023-09-10,C04056,Wearables,UK,Desktop,Purchase,5,40303,1
2024-10-01,C02435,Mobile,EU,Desktop,Add to Cart,3,0,0
2024-01-09,C07518,Laptop,India,Desktop,View,2,0,0
2024-08-26,C03347,Audio,EU,Mobile,Checkout,4,0,0
2023-01-06,C07469,Audio,UK,Mobile,View,2,0,0
2024-02-18,C03005,Accessories,UK,Desktop,Visit,1,0,0
2024-08-08,C02795,Wearables,EU,Desktop,Visit,1,0,0
2024-05-12,C07223,Wearables,EU,Mobile,Add to Cart,3,0,0
2023-02-25,C03783,Accessories,EU,Desktop,Add to Cart,3,0,0
2024-02-02,C04556,Audio,EU,Mobile,Purchase,5,69716,1
2023-08-26,C01565,Laptop,India,Mobile,Checkout,4,0,0
2024-05-04,C05936,Audio,India,Desktop,Add to Cart,3,0,0
2023-01-22,C01864,Audio,UK,Mobile,Add to Cart,3,0,0
2024-03-16,C01599,Laptop,UK,Desktop,Visit,1,0,0
2023-02-10,C04757,Audio,UK,Desktop,Checkout,4,0,0
2023-09-15,C06457,Mobile,US,Mobile,View,2,0,0
2024-03-26,C02317,Wearables,India,Desktop,Visit,1,0,0
2023-02-17,C03569,Audio,India,Desktop,View,2,0,0
2024-05-17,C06299,Laptop,India,Desktop,Add to Cart,3,0,0
2023-05-19,C01220,Wearables,US,Desktop,View,2,0,0
2023-07-21,C06624,Wearables,India,Mobile,Checkout,4,0,0
2024-10-13,C01880,Audio,India,Desktop,Checkout,4,0,0
2024-05-23,C05568,Audio,EU,Mobile,Purchase,5,988,1
2024-10-15,C03177,Audio,EU,Desktop,Visit,1,0,0
2023-10-13,C01801,Accessories,UK,Desktop,Visit,1,0,0
2023-08-21,C05194,Wearables,UK,Desktop,Add to Cart,3,0,0
2023-11-12,C01099,Accessories,India,Desktop,Visit,1,0,0
2024-04-05,C01121,Audio,EU,Desktop,Add to Cart,3,0,0
2024-10-31,C07409,Laptop,UK,Mobile,Visit,1,0,0
2024-07-03,C05511,Audio,US,Mobile,View,2,0,0
